GENE	DIST
HNRNPL	216
RINL	242
SIRT2	220
CCER2	208
FCGBP	215
CYP2A7	224
CYP2G1P	230
CYP2B7P	215
PSG3	288
PSG8	313
PSG5	260
PSG4	241
ZNF235	352
ZNF112	300
PPP1R13L	224
EHD2	273
SNORD23	315
TPRX1	365
CARD8	252
CARD8-AS1	254
ZNF114	238
BCL2L12	222
PRMT1	234
ADM5	245
IZUMO2	222
MYH7B	260
KCNC3	371
NAPSB	355
POLD1	318
MYBPC2	269
EMC10	226
SPACA6P-AS	222
SPACA6P	216
MIR99B	219
MIRLET7E	220
MIR125A	220
HAS1	253
ERVV-2	380
ZNF415	290
LILRB3	222
LILRA6	222
LILRB5	237
LILRB2	261
LILRA5	300
LILRA4	326
LAIR1	352
TTYH1	400
ISOC2	338
ZNF628	325
NAT14	316
SSC5D	313
SBK2	263
SBK3	254
ZNF579	219
SMIM17	288
ZNF835	319
RNASEH1	398
RNASEH1-AS1	400
RPS7	383
COLEC11	363
ALLC	300
DCDC2C	254
LINC01247	398
LINC00298	302
LINC00299	357
SLC25A21	313
SNORA80B	312
PDIA6	308
KCNF1	211
GACAT3	304
KCNS3	203
LINC01376	290
SDC1	273
PUM2	285
ATAD2B	236
UBXN2A	225
NCOA1	391
DNMT3A	203
DTNB	264
ADGRF3	203
IFT172	201
FNDC4	206
GCKR	206
LCLAT1	281
CAPN13	363
SRD5A2	244
SLC30A6	397
NLRC4	295
YIPF4	285
BIRC6	206
LTBP1	236
FEZ2	238
VIT	335
HEATR5B	312
GPATCH11	314
EIF2AK2	239
SULT6B1	208
CEBPZOS	202
DHX57	279
MORN2	277
ARHGEF33	320
TMEM178A	245
SLC3A1	210
LINC01121	239
EPAS1	358
PIGF	372
CRIPT	374
SOCS5	292
MSH6	392
LHCGR	321
MIR8485	211
ACYP2	396
TSPYL6	253
CCDC88A	243
CCDC85A	222
PUS10	211
PEX13	208
KIAA1841	257
C2ORF74	336
B3GNT2	204
EHBP1	212
WDPCP	268
MDH1	270
C1D	301
WDR92	206
PNO1	208
PCBP1-AS1	277
PCBP1	276
C2ORF42	381
TGFA	230
TGFA-IT1	302
CYP26B1	338
ALMS1	206
ALMS1-IT1	278
ACTG2	355
DGUOK	322
DGUOK-AS1	265
TET3	262
FUNDC2P2	208
POLR1A	276
PTCD3	274
SNORD94	304
IMMT	366
MRPL35	368
RGPD2	231
LINC00342	313
INPP4A	394
COA5	229
UNC50	230
TSGA10	296
C2ORF15	294
LIPT1	307
MITD1	336
MRPL30	334
LYG2	302
LYG1	256
TXNDC9	221
EIF5B	222
CNOT11	263
SNORD89	285
RNF149	321
CREG2	399
LINC01114	352
LINC01158	258
POU3F3	257
LINC01159	237
UXS1	350
ST6GAL2	340
SLC5A7	363
RGPD6	225
RGPD5	226
BCL2L11	314
ANAPC1	244
MERTK	232
PSD4	225
PAX8	332
PAX8-AS1	287
DDX18	241
C1QL2	245
GLI2	283
NIFK	210
TSN	225
BIN1	221
POLR2D	204
AMMECR1L	232
SF3B3	373
CFC1	263
POTEJ	266
NCKAP5	310
TMEM163	277
CXCR4	201
THSD7B	334
LYPD6	239
FMNL2	295
ACVR1C	323
PLA2R1	255
ITGB6	392
GALNT3	385
TTC21B	226
TTC21B-AS1	248
XIRP2	356
BBS5	260
KLHL41	290
FASTKD1	243
PPIG	235
LINC01124	252
SP5	254
DLX1	274
DLX2	293
DLX2-AS1	291
ITGA6	296
EVX2	375
HOXD13	368
HOXD12	361
HOXD11	353
HOXD10	344
HOXD9	338
HOXD8	331
HOXD-AS2	322
MIR10B	310
HOXD4	309
HOXD3	297
HAGLR	270
HAGLROS	283
HOXD1	272
MIR7704	272
PDE11A	300
RBM45	308
OSBPL6	226
TTN	388
ITGA4	383
SSFA2	297
PPP1R1C	202
PDE1A	336
OSGEPL1	326
OSGEPL1-AS1	328
ORMDL1	304
PMS1	307
GLS2	357
CCDC150	358
GTF3C3	397
C2ORF66	386
PGAP1	270
RFTN2	304
MARS2	331
BOLL	343
PLCL1	326
BMPR2	202
CYP20A1	210
CTLA4	257
ICOS	387
NELL2	241
NDUFS1	237
EEF1B2	235
SNORD51	238
SNORA41	238
GPR1	296
ZDBF2	350
ADAM28	255
KLF7	303
MIR2355	310
PLEKHM3	276
CRYGD	272
CRYGC	266
CRYGB	250
CRYGA	233
C2ORF80	206
METAP2	394
UNC80	201
LANCL1	277
ABCA12	308
LINC00607	378
MREG	208
TNP1	311
PLCD4	208
PAX3	390
CCDC140	393
SGPP2	266
FAM124B	369
DNER	294
SP110	210
SP140	214
SP140L	284
ARMC9	207
PTMA	212
KCNJ13	254
SH3BP4	397
IQCA1	318
ACKR3	382
LINC01107	290
AQP12B	245
AQP12A	252
KIF1A	376
C2ORF54	305
STK25	311
BOK-AS1	362
BOK	359
DEFB125	265
DEFB126	210
TMEM74B	231
C20ORF202	248
RAD21L1	270
SNPH	310
SDCBP2	375
SDCBP2-AS1	369
SIRPB1	343
SIRPG-AS1	331
ITPA	201
SLC4A11	232
LINC00658	239
LINC00654	278
MCM8-AS1	212
CRLS1	210
LRRN4	260
FERMT1	330
PAK7	225
SPTLC3	316
ESF1	241
NDUFAF5	239
PCSK2	205
SNX5	355
SNORD17	349
MGME1	353
C20ORF78	373
SCP2D1	391
NAA20	234
CRNKL1	275
CFAP61	273
LINC01427	300
CST9L	225
CST9	262
CST3	294
CST4	345
PYGB	240
ABHD12	385
GINS1	399
DEFB115	203
MAP1LC3A	231
TP53INP2	256
C20ORF173	223
ERGIC3	233
FER1L4	301
SPAG4	307
CPNE1	347
RBM12	358
NFS1	393
ROMO1	391
EPB41L1	387
AAR2	244
SOGA1	248
TLDC2	258
SAMHD1	321
VSTM2L	335
TTI1	309
RPRD1B	311
SLC32A1	319
ACTR5	343
PPP1R16B	400
CHD6	280
PTPRT	255
MMP9	204
SLC12A5	216
NCOA5	287
CD40	313
EYA2	262
LINC01522	204
SLC9A8	203
LINC01270	215
LINC01271	246
DPM1	213
MOCS3	211
KCNG1	278
ATP9A	301
SALL4	267
LINC01429	207
SUMO1P1	295
CBLN4	330
PMEPA1	218
C20ORF85	337
ANKRD60	257
MIR296	268
MIR298	268
GNAS-AS1	235
CDH26	245
C20ORF197	304
MIR646HG	387
LAMA5	228
LAMA5-AS1	212
RPS21	246
CABLES2	268
RBBP8NL	288
GATA5	337
KCNQ2	389
EEF1A2	363
PPDPF	343
PTK6	325
HELZ2	294
GMEB2	235
STMN3	209
RTEL1	206
RTEL1-TNFRSF6B	206
RGS19	216
OPRL1	215
LKAAEAR1	221
NPBWR2	244
PCMTD2	391
LIPI	203
BTG3	301
LINC00314	297
CLDN17	314
LINC00307	360
CLDN8	364
KRTAP21-3	382
KRTAP21-2	354
KRTAP21-1	346
KRTAP8-1	288
KRTAP7-1	271
KRTAP11-1	220
LINC00159	297
OLIG2	202
LINC00945	234
OLIG1	246
LINC01548	203
LINC00649	327
SLC5A3	272
MRPS6	272
DYRK1A	283
KCNJ6	202
PSMG1	338
BRWD1	208
BRWD1-AS2	210
BRWD1-AS1	208
IGSF5	221
PCP4	274
DSCAM	217
DSCAM-AS1	241
FAM3B	250
MX2	295
MX1	353
TMPRSS2	364
CRYAA	243
LINC00322	312
SIK1	216
AGPAT3	219
LINC00334	211
COL6A2	272
FTCD	331
FTCD-AS1	325
SPATC1L	360
CCT8L2	322
TPTEP1	315
ANKRD62P1-PARP4P3	240
LINC01311	213
SLC25A1	222
CLTCL1	335
SEPT5	296
GP1BB	287
TBX1	254
PI4KA	251
SNAP29	249
CRKL	308
AIFM3	357
LZTR1	373
THAP7	394
THAP7-AS1	392
UBE2L3	381
YDJC	317
CCDC116	316
SDF2L1	306
MIR301B	296
MIR130B	295
PPIL2	283
YPEL1	211
PRAME	205
POM121L1P	295
GGTLC2	293
MIR650	303
IGLL5	238
GUCD1	212
SNRPD3	214
CRYBB3	260
CRYBB2	240
MYO18B	274
SEZ6L	230
LINC01422	233
MN1	214
RHBDD3	229
EWSR1	227
GAS2L1	266
RASL10A	277
AP1B1	350
SNORD125	295
RFPL1	398
HORMAD2-AS1	207
HORMAD2	209
SYN3	208
RASD2	388
MB	310
APOL6	281
APOL5	212
TMPRSS6	210
TMEM184B	207
CSNK1E	252
KCNJ4	378
KDELR3	400
DNAL4	371
NPTXR	321
CBX6	293
APOBEC3A	209
TAB1	227
MGAT3-AS1	306
MIEF1	329
ATF4	348
RPS19BP1	362
CACNA1I	398
EP300-AS1	202
CYB5R3	216
A4GALT	290
PACSIN2	375
TTLL1	301
BIK	281
MCAT	247
TTLL12	203
EFCAB6	265
SULT4A1	215
NUP50-AS1	285
NUP50	275
MIR1249	237
GRAMD4	260
CERK	380
SSUH2	232
CAV3	238
LHFPL3	253
MTMR14	347
IL17RC	387
CRELD1	370
PRRT3-AS1	356
PRRT3	349
EMC3	291
EMC3-AS1	317
CIDECP	276
FANCD2	277
VGLL4	303
TAMM41	288
TSEN2	229
WNT7A	322
FGD5P1	271
TPRXL	267
FGD5-AS1	254
NR2C2	256
ANKRD28	204
PLCL2	287
NEK10	350
SLC4A7	235
LINC00693	253
MIR466	391
STT3B	239
STAC	354
SCN10A	321
WDR48	362
GORASP1	304
TTC21A	306
CSRNP1	257
XIRP1	219
MYRIP	262
POMGNT2	223
LIMD1-AS1	381
SACM1L	382
SLC6A20	273
LZTFL1	227
CCR2	208
CCDC12	271
NBEAL2	272
NRADDP	240
CELSR3	223
CELSR3-AS1	222
NCKIPSD	246
IP6K2	278
PRKAR2A	326
PRKAR2A-AS1	328
SLC25A20	275
ARIH2OS	254
ARIH2	257
MST1R	220
DOCK3	236
GRM2	205
IQCF6	279
IQCF3	292
IQCF2	257
IQCF5-AS1	245
IQCF5	241
IQCF1	214
PBRM1	343
GNL3	341
SNORD19	344
SNORD19B	346
SNORD69	348
GLT8D1	361
SPCS1	361
NEK4	306
ITIH1	300
ITIH3	284
ITIH4	246
ITIH4-AS1	255
CACNA1D	209
ESRG	212
FAM208A	325
HESX1	210
APPL1	235
DENND6A	315
SLMAP	253
CADPS	324
SYNPR-AS1	324
SNTN	375
C3ORF49	212
ADAMTS9	211
ADAMTS9-AS2	207
FAM19A1	214
FAM19A4	372
EOGT	290
TMF1	252
UBA3	224
ARL6IP5	221
HTR1F	221
GABRR3	240
OR5AC2	232
DCBLD2	309
CMSS1	249
IMPG2	245
NFKBIZ	375
ZPLD1	210
LINC01215	369
IFT57	270
LINC00488	258
DPPA2	398
CFAP44	386
CFAP44-AS1	346
ZBTB20	317
ZBTB20-AS3	346
LSAMP	322
LINC00903	217
PLA1A	203
POPDC2	267
COX17	284
MAATS1	308
NR1I2	385
HCLS1	331
GOLGB1	242
CSTA	231
SEMA5B	318
PDIA5	260
MYLK	329
CCDC14	331
HEG1	288
SLC12A8	381
ZNF148	217
FAM86JP	321
ALG1L	328
ROPN1B	298
C3ORF56	215
SEC61A1	374
RUVBL1	271
RUVBL1-AS1	351
EEFSEC	273
PSMD2	225
RAB7A	241
COL6A5	250
COL6A6	206
MRPL3	289
SNORA58	313
PPP2R3A	371
PMEPA1	260
SOX14	205
RBP1	214
NMNAT3	352
TRIM42	319
RNF7	263
GRK7	246
SLC9A9-AS1	345
PLSCR2	277
PLSCR1	326
PLSCR5	387
AGTR1	257
LINC01213	267
LINC01214	355
TSC22D2	309
P2RY1	386
LINC01487	295
PLCH1-AS2	209
KCNAB1	257
LINC00886	300
PA2G4P4	295
LEKR1	308
IQCJ	221
IQCJ-SCHIP1	221
KPNA4	378
ARL14	268
NMD3	275
WDR49	264
MIR551B	381
GPR160	382
PHC3	236
PRKCSH	366
TMEM212	397
TBL1XR1	252
LINC00501	348
ZNF639	305
MFN1	329
LINC01206	244
ABCC5	249
ABCC5-AS1	235
HTR3D	261
HTR3C	282
HTR3E-AS1	268
HTR3E	275
EIF2B5	240
DVL3	220
LIPH	208
SENP2	240
IGF2BP2-AS1	367
OSTN	218
FGF12-AS1	209
HRASLS	329
ATP13A5-AS1	263
C21ORF33	272
TMEM44	230
LSG1	269
FAM43A	280
PPP1R2	296
APOD	310
SDHAP2	238
BDH1	296
CPLX1	304
CRIPAK	240
CFAP99	232
OTOP1	257
TMEM128	236
LINC01396	297
MSX1	282
EVC2	324
EVC	324
FAM90A26	261
USP17L10	298
USP17L11	303
USP17L18	303
USP17L20	303
USP17L12	308
USP17L21	308
USP17L15	322
USP17L17	332
USP17L19	341
USP17L22	355
MIR548I2	346
WDR1	214
TAPT1	266
TAPT1-AS1	264
FAM184B	319
DCAF16	348
NCAPG	346
SLIT2-IT1	292
GBA3	302
LGI2	345
ANAPC4	384
NWD2	319
PGM2	222
TBC1D1	286
LINC01258	206
UBE2K	223
RBM47	295
LINC00682	399
TMEM33	348
SLC30A9	293
COMMD8	245
ATP10D	226
LRRC66	357
SGCB	337
SPATA18	326
USP46	284
USP46-AS1	282
DANCR	335
SNORA26	335
ERVMER34-1	376
RASL11B	337
PDGFRA	324
KIT	339
CEP135	201
FDCSP	371
CSN3	355
CABS1	262
SMR3A	237
SMR3B	214
MOB1B	304
DCK	395
NPFFR2	241
COX18	268
RASSF6	282
CXCL8	399
CXCL6	303
PF4V1	286
SOWAHB	304
SEPT11	255
CXCL13	306
MRPL1	204
PCAT4	260
ANTXR2	259
SCD5	273
MIR575	288
PTPN13	330
PPM1K	228
BMPR1B-AS1	354
BMPR1B	353
UNC5C	383
ADH5	314
PCNAP1	241
DAPP1	251
LAMTOR3	331
DNAJB14	383
H2AFZ	387
MANBA	244
TACR3	220
LEF1	251
LEF1-AS1	250
PITX2	329
AP1AR	285
IL22	229
ALPK1	220
CAMK2D	371
UGT8	206
MIR577	264
METTL14	306
PDE5A	315
LINC01365	235
NDNF	292
TNIP3	201
TRPC3	211
SPRY1	268
MFSD8	224
SCLT1	278
C4ORF33	276
SLC7A11	202
LINC00499	267
SETD7	266
MGST2	373
UCP1	203
RNF150	293
ZNF330	378
GYPE	259
MAB21L2	285
RPS3A	232
SNORD73A	236
SH3D19	362
SFRP2	216
LRAT	233
TLL1	219
PALLD	285
SH3RF1	219
ADAM29	201
ZDHHC11	292
BRD9	251
TRIP13	253
MRPL36	211
NDUFS6	212
ICE1	276
UBE2QL1	364
LINC01018	231
ADCY2	367
SEMA5A	342
SNHG18	340
SNORD123	342
MARCH11	274
CDH6	369
GOLPH3	319
C1QTNF3	258
PRLR	226
LMBRD2	349
MIR580	353
SKP2	351
NADK2	259
GDNF-AS1	348
C7	220
MROH2B	384
NNT-AS1	219
NNT	216
CDC20B	232
MIR449A	229
MIR449B	230
MIR449C	231
MCIDAS	286
CCNO	293
DHX29	367
IL6ST	304
ACTBL2	264
ZSWIM6	264
MAST4	221
CD180	381
GTF2H2C	217
GUSBP3	369
MCCC2	205
MAP1B	314
LINC01335	339
LINC01333	327
ANKRD31	321
ZBED3	216
SNORA47	209
ZBED3-AS1	214
PDE8B	307
AP3B1	333
SCAMP1-AS1	267
SCAMP1	269
HOMER1	373
RASGRF2-AS1	229
RASGRF2	231
RPS23	362
TMEM167A	363
SCARNA18	376
XRCC4	365
CCNH	365
KIAA0825	357
FAM81B	391
TTC37	225
ARSK	227
MIR583	296
PCSK1	316
LIX1	274
RIOK2	315
SLCO6A1	276
NREP-AS1	359
EPB41L4A-AS1	392
SNORA13	391
ATG12	213
AP3S1	211
SEMA6A-AS1	369
TNFAIP8	290
HSD17B4	300
FTMT	308
SNX2	247
SNX24	317
PPIC	339
PRDM6	288
MARCH3	230
C5ORF63	227
PRRC1	214
LINC01184	207
SLC12A2	205
ADAMTS19-AS1	315
ADAMTS19	317
ACSL6	203
IL3	212
FSTL4	253
JADE2	233
SAR1B	342
SEC24A	355
CATSPER3	362
PITX1	294
C5ORF66	297
C5ORF66-AS1	288
NEUROG1	207
CXCL14	249
SLC25A48	248
DNAJC18	366
TMEM173	279
UBE2D2	202
ANKHD1	237
ANKHD1-EIF4EBP3	237
PCDHAC1	210
PCDHAC2	249
KIAA0141	217
PCDH12	254
RNF14	262
GNPDA1	308
SPRY4	232
YIPF5	338
KCTD16	336
PPP2R2B	303
PPP2R2B-IT1	262
KIF4B	207
FNDC9	211
NIPAL4	323
SPDL1	272
DOCK2	325
SMIM23	366
ERGIC1	347
RPL26L1	372
ATP6V0E1	347
SNORA74B	310
CREBRF	275
BOD1	282
LINC01484	223
THOC3	233
FAM153B	327
CLTB	400
FAF2	370
RNF44	279
GPRIN1	206
B4GALT7	208
FAM153A	296
TBC1D9B	248
MIR340	355
IRF4	396
PXDC1	241
CDYL	309
F13A1	215
SLC35B3	299
HULC	333
GFOD1	298
SIRT5	213
LINC01108	224
MYLIP	276
ATXN1	357
SERPINB8	230
NHLRC1	388
TPMT	356
KDM1B	357
DEK	246
ID4	225
HIST1H2AA	374
HIST1H2BA	376
SLC17A4	348
SLC17A1	269
SLC17A3	227
GUSBP2	320
LINC00240	318
OR14J1	281
OR12D3	210
CYP21A2	214
CYP21A1P	214
TNXA	224
TNXB	224
STK19	223
HLA-DRB5	284
HLA-DRB6	313
HLA-DRB1	298
HLA-DQA1	253
HLA-DQB1	222
HLA-DQB1-AS1	230
HCG24	205
COL11A2	256
RXRB	264
SLC39A7	262
HSD17B8	266
MIR219A1	269
RING1	270
HCG25	311
VPS52	335
RPS18	333
B3GALT4	338
WDR46	353
PFDN6	351
MIR6834	352
RGL2	363
TAPBP	378
ZBTB22	381
KIFC1	319
PHF1	299
CUTA	290
SYNGAP1	290
ZBTB9	256
TAF11	284
ANKS1A	283
TCP11	202
CLPS	213
SRPK1	215
MDGA1	221
ZFAND3	341
KCNK17	208
KCNK16	216
KIF6	253
LRFN2	268
TREML5P	203
TREM1	242
NCR2	290
LINC01276	283
FOXP4-AS1	237
FOXP4	239
TRERF1	204
RCAN2	232
CYP39A1	340
SLC25A27	342
TDRD6	307
PLA2G7	258
ANKRD66	248
MEP1A	202
PTCHD4	274
KLHL31	234
LRRC1	361
DST	364
BEND6	366
KIAA1586	274
ZNF451	231
COL19A1	362
DPPA5	380
KHDC3L	373
OOEP	364
DDX43	341
MTO1	274
EEF1A1	213
COL12A1	320
COX7A2	282
TMEM30A	241
MYO6	220
SH3BGRL2	322
RNY4	211
PRSS35	288
CEP162	324
TBX18	212
PNRC1	355
SRSF12	316
PM20D2	290
GABRR1	216
UFL1	376
FHL5	335
ASCC3	392
SCML4	288
FOXO3	223
WASF1	210
CDC40	211
FRK	229
TPI1P3	253
GPRC6A	263
RFX6	309
SLC35F1	302
PLN	256
TRDN	221
NKAIN2	386
ARHGAP18	207
SAMD3	350
CTGF	321
EYA4	273
TARID	201
LINC01312	271
TCF21	203
SGK1	217
LINC01010	204
MTFR2	395
BCLAF1	355
ABRACL	211
HECA	317
LINC01277	377
AIG1	356
SHPRH	323
GRM1	386
STXBP5-AS1	301
STXBP5	299
KATNA1	208
LATS1	277
NUP43	268
PCMT1	267
PLEKHG1	205
AKAP12	345
IPCEF1	308
TFB1M	394
CLDN20	341
ARID1B	213
ZDHHC14	375
QKI	222
LINC01558	388
THBS2	360
BRAT1	208
IQCE	210
TTYH3	283
AMZ1	339
GNA12	310
PMS2	312
AIMP2	311
ANKRD61	332
GRID2IP	395
ZDHHC4	371
C7ORF26	358
ZNF316	311
ZNF12	239
PMS2CL	213
GLCCI1	255
THSD7A	239
VWDE	217
DGKB	209
MEOX2	385
MEOX2-AS1	385
AHR	374
PRPS1L1	255
MIR1302-6	355
LINC01162	239
IL6	238
TOMM7	231
MALSU1	225
OSBPL3	220
SNX10	211
HOXA1	249
HOTAIRM1	247
HOXA2	255
HOXA3	272
HOXA-AS2	273
HOXA4	283
HOXA5	296
HOXA6	300
HOXA-AS3	298
HOXA7	309
HOXA9	318
HOXA10-AS	320
MIR196B	322
HOXA10	333
HOXA11	338
HOXA11-AS	336
HOXA13	353
HOTTIP	351
EVX1-AS	324
EVX1	331
CPVL	257
CHN2	259
INMT	203
AQP1	212
DPY19L1P1	234
ZNRF2P1	241
MIR550A2	246
DPY19L1P2	339
DPY19L1	386
DPY19L2P1	238
GPR141	222
LINC01448	237
URGCP-MRPS24	209
URGCP	229
UBE2D4	227
POLR2J4	322
SPDYE1	301
RASA4CP	343
LINC00957	340
DBNL	345
PGAM2	368
POLM	385
AEBP1	369
POLD2	348
MYL7	330
MAP4K2	312
YKT6	272
ADCY1	320
TNS3	317
LINC01447	324
C7ORF65	291
VWC2	325
GRB10	324
VSTM2A	228
VSTM2A-OT1	213
EGFR	248
LANCL2	230
BAZ1B	327
BCL7B	291
TBL2	270
MLXIPL	225
NCF1	202
GTF2IRD2	283
POM121C	380
SPDYE5	375
PMS2P3	339
SPDYE16	228
GSAP	240
RPL13AP17	313
GRM3	272
ABCB1	301
RUNDC3B	214
SLC25A40	230
DBF4	232
ZNF804B	212
DPY19L2P4	289
STEAP1	254
CYP51A1	252
CYP51A1-AS1	250
LRRD1	283
KRIT1	211
ANKIB1	212
SGCE	224
PEG10	222
PON1	399
PON3	328
PON2	289
ASB4	240
SLC25A13	239
SHFM1	394
TAC1	222
FAM200A	243
ZNF655	247
ZSCAN25	298
CYP3A5	233
CUX1	277
RASA4	225
RASA4B	225
POLR2J2	280
RASA4DP	357
FAM185A	355
FBXL13	218
LRRC17	382
ARMC10	220
PUS7	223
RINT1	215
GPR22	252
C7ORF66	270
DOCK4	287
DOCK4-AS1	322
ZNF277	289
PPP1R3A	222
TES	312
CTTNBP2	272
TSPAN12	218
WNT16	246
FAM3C	319
FEZF1	308
FEZF1-AS1	305
ZNF800	318
FAM71F1	235
CALU	265
OPN1SW	304
CCDC136	307
FLNC	268
ATP6V1F	235
NRF1	243
MIR182	241
MIR96	236
MIR183	236
CPA2	253
CPA5	331
CPA1	366
CEP41	322
MEST	274
MIR335	270
LINC-PINT	283
MKLN1	281
MKLN1-AS	323
PLXNA4	257
LRGUK	313
C7ORF49	220
WDR91	262
STRA8	280
SLC13A4	273
FAM180A	252
PTN	257
TRIM24	306
ZC3HAV1	389
TTC26	367
UBN2	269
PARP12	289
KDM7A	339
JHDM1D-AS1	341
AGK	312
EPHB6	355
TRPV6	330
TRPV5	283
KEL	254
OR10AC1	212
CTAGE15	270
TCAF2	319
TCAF2P1	348
EZH2	306
ZNF777	283
ZNF746	246
PAXIP1	258
HTR5A-AS1	326
HTR5A	323
LMBR1	375
NOM1	321
MNX1	259
MNX1-AS2	264
MNX1-AS1	259
MIR153-2	305
DLGAP2-AS1	271
DEFT1P	210
DEFT1P2	210
DEFA1	220
DEFA3	239
DEFA1B	239
DEFA11P	250
DEFA5	277
DEFB4A	383
ZNF705B	352
FAM66E	323
USP17L8	303
USP17L3	298
MIR597	360
DEFB136	218
DEFB135	223
DEFB134	244
ZNF705D	330
FAM66D	357
USP17L7	377
USP17L2	382
DYNLL1	222
FGF20	326
MICU3	303
MBD1	216
PHYHIP	364
MIR320A	351
POLR3D	353
PIWIL2	323
SLC39A14	231
PEBP4	301
RHOBTB2	371
TNFRSF10A	363
CHMP7	344
R3HCC1	302
ADAM7	235
EBF2	331
ADRA1D	296
RBPMS-AS1	268
RBPMS	271
MIR1268A	259
WHSC1L1	315
LETM2	317
FGFR1	357
C8ORF86	297
ADAM5	346
ADAM3A	363
ADAM18	303
DKK4	208
VDAC1P5	220
LINC00293	360
MCM4	209
ATP6V1H	328
RGS20	321
LYN	371
LINC00968	310
NSMAF	260
ASPH	215
RRS1-AS1	367
RRS1	365
ADHFE1	368
MYBL1	308
VCPIP1	254
C8ORF44	256
C8ORF44-SGK3	256
ARFGEF1	281
NCOA2	251
KCNB2	373
UBE2W	204
LY96	315
MIR5681A	302
ZBTB10	254
PMP2	334
FABP9	320
FABP4	298
FABP12	250
CA2	237
WWP1	218
RMDN1	387
CALB1	233
LINC00534	354
NECAB1	215
CDH17	245
RAD54B	324
FSBP	362
GDF6	269
UQCRB	343
MTERF3	369
PTDSS1	368
TSPYL5	271
YWHAZ	268
AZIN1	235
AARD	388
SLC30A8	375
ENPP2	278
COL14A1	248
FER1L6-AS1	279
MTSS1	393
LINC00861	226
PCAT1	211
PCAT2	282
CASC19	398
LINC00977	343
FAM49B	317
SLA	228
WISP1	305
SLC45A4	272
ADGRB1	400
ARC	248
ZFP41	203
GLI4	223
HGH1	214
MROH1	224
SCX	342
CPSF1	389
SLC39A4	385
VPS28	370
TONSL	354
CYHR1	333
KIFC2	334
FOXH1	322
PPP1R16A	322
DPAGT1	296
MFSD3	291
LRRC14	282
LRRC24	271
C8ORF82	269
ZNF252P	204
ZNF252P-AS1	202
C8ORF33	251
C9ORF66	395
DOCK8	340
SMARCA2	223
RFX3-AS1	204
GLIS3-AS1	214
SLC1A1	376
SPATA6L	324
CDC37L1-AS1	307
CDC37L1	308
GLDC	284
KDM4C	306
NFIB	337
FREM1	300
SH3GL2	234
ADAMTSL1	210
SLC24A2	273
TEK	226
C9ORF72	239
NDUFB6	388
TAF1L	325
PTENP1	203
LINC01251	264
PRSS3	274
UBE2R2	341
UBAP2	355
DCAF12	277
UBAP1	226
PIGO	210
STOML2	216
FAM214B	229
UNC13B	273
ATP8B5P	389
RUSC2	306
FAM166B	230
ANKRD18A	256
FAM201A	255
CBWD3	339
PGM5-AS1	221
PGM5	224
FAM189A2	224
MAMDC2-AS1	204
SMC5-AS1	287
SMC5	285
TRPM3	269
MIR204	211
TMEM2	267
LINC01504	256
ZFAND5	231
LINC01474	204
VPS13A-AS1	268
VPS13A	271
GNA14	201
RASEF	258
KIF27	299
C9ORF64	304
HNRNPK	280
MIR7-1	291
RMI1	282
AGTPBP1	320
CKS2	310
SECISBP2	317
LINC01508	334
LINC01501	291
DIRAS2	231
NFIL3	347
SPTLC1	343
LINC00475	367
IARS	337
SNORA84	339
NOL8	306
CENPP	308
OGN	227
OMD	207
C9ORF129	347
PHF2	387
MIR23B	301
MIR27B	301
MIR3074	304
PTCH1	216
NUTM2G	252
CTSV	365
ANKRD18CP	360
MIR1302-8	235
MSANTD3	213
MSANTD3-TMEFF1	228
TMEFF1	252
GRIN3A	206
ACTL7B	294
ACTL7A	298
IKBKAP	257
FAM206A	259
LPAR1	261
ZNF483	223
TNFSF15	368
LINC00474	224
SNORA70C	319
PSMB7	206
GOLGA1	239
GARNL3	313
PTRH1	318
TTC16	320
TOR2A	298
SH2D3C	271
CDK9	250
FPGS	233
PRDM12	253
EXOSC2	283
ABL1	303
FAM78A	314
SARDH	218
RXRA	252
OLFM1	271
PAEP	215
LINC01502	228
GLT6D1	294
LCN9	316
SOHLH1	280
KCNT1	279
FAM69B	218
SNHG7	218
LCN10	204
MIR602	294
CACNA1B	333
ARSF	223
VCX3B	280
FAM9B	290
GPR143	229
SHROOM2	211
ARHGAP6	289
MSL3	381
FAM9C	226
GEMIN8	286
FANCB	370
MOSPD2	360
CA5B	232
ZRSR2	285
AP1S2	351
NHS-AS1	384
NHS	310
SCML1	207
BEND2	277
PPEF1	204
ADGRG2	229
CNKSR2	371
PHEX	287
PTCHD1-AS	400
PTCHD1	360
PDK3	227
GK	392
TAB3-AS1	210
FTH1P18	374
PRRG1	229
SRPX	393
NDP	221
STK19B	359
LINC01545	294
JADE3	284
GLOD5	256
GATA1	281
HDAC6	296
ERAS	321
PCSK1N	332
TIMM17B	393
PQBP1	392
GPR173	387
TSPYL2	354
KANTR	342
KDM5C	209
HUWE1	249
UBQLN2	248
FAAH2	299
EFNB1	310
FAM155B	286
EDA	397
GDPD2	326
MPP3	348
DLG3-AS1	361
TEX11	257
SLC7A3	235
OGT	354
PIN4	361
ERCC6L	302
RPS4X	264
CITED1	234
DMRTC1	301
DMRTC1B	301
MAP2K4P1	291
CHIC1	293
RLIM	272
CHMP1B2P	245
FAM46D	247
BRWD3	228
PCDH19	276
ARL13A	201
ARMCX4	279
ARMCX1	342
ARMCX5	359
